document_id,document_name,version,pointer,num_responses,%failed,%giveup,%trigger_goto,%failed1,failed1_response,%failed2,failed2_response,%failed3,failed3_response
19970,Counting Lists,32,body36MathjaxBlank,344,48.83720930232558,17.441860465116278,0.5813953488372093,12.209302325581396,"[""$a$"",""$a-1$"",""$b-(a-1)$""]",8.13953488372093,"[""$a$"",""$b-1$"",""$b-(a-1)$""]",7.558139534883721,"[""$a$"",""$b-1$"",""$b-a$""]"
19970,Counting Lists,32,body40ShortAnswerProblem,1726,38.818076477404404,0.0,61.181923522595596,16.917728852838934,"""25""",3.939745075318656,"""24""",3.5921205098493627,"""51"""
19970,Counting Lists,32,body43MultiAnswerProblem,48,33.333333333333336,0.0,0.0,29.166666666666668,[0],4.166666666666667,[2],,
19970,Counting Lists,32,body46ShortAnswerProblem,66,45.45454545454545,27.272727272727273,0.0,18.181818181818183,"""25""",12.121212121212121,"""51""",6.0606060606060606,"""50"""
19970,Counting Lists,32,body48MultiAnswerProblem,868,0.0,0.0,0.0,,,,,,
19970,Counting Lists,32,body4ShortAnswerProblem,1098,6.0109289617486334,1.639344262295082,92.34972677595628,2.914389799635701,"""16""",1.092896174863388,"""120""",0.7285974499089253,"""9"""
19970,Counting Lists,32,body51ShortAnswerProblem,1638,36.87423687423687,6.349206349206349,56.776556776556774,6.593406593406593,"""71""",4.517704517704518,"""69""",2.5641025641025643,"""80"""
19970,Counting Lists,32,body55ShortAnswerProblem,2506,60.57462090981644,0.0,39.42537909018356,12.928970470869912,"""22""",10.45490822027135,"""21""",6.0654429369513165,"""10"""
19970,Counting Lists,32,body56MultiAnswerProblem,182,29.67032967032967,0.0,0.0,16.483516483516482,[1],13.186813186813186,[0],,
19970,Counting Lists,32,body57MultiAnswerProblem,120,11.666666666666666,0.0,0.0,11.666666666666666,[0],,,,
19970,Counting Lists,32,body58ShortAnswerProblem,372,63.44086021505376,4.838709677419355,0.0,21.50537634408602,"""21""",9.67741935483871,"""20""",8.064516129032258,"""10"""
19970,Counting Lists,32,body8ShortAnswerProblem,1392,26.149425287356323,0.0,73.85057471264368,12.78735632183908,"""18""",4.022988505747127,"""17""",2.2988505747126435,"""34"""
20121,Constructive Counting,29,body14ShortAnswerProblem,890,18.426966292134832,2.0224719101123596,79.5505617977528,2.9213483146067416,"""9000""",2.696629213483146,"""899""",2.4719101123595504,"""810"""
20121,Constructive Counting,29,body18ShortAnswerProblem,1198,43.40567612687813,0.0,56.59432387312187,7.011686143572621,"""729""",2.003338898163606,"""629""",1.5025041736227045,"""625"""
20121,Constructive Counting,29,body19MathjaxBlank,142,11.267605633802816,36.61971830985915,0.0,2.816901408450704,"[""9"",""9"",""9""]",2.816901408450704,"[""7"",""8"",""8""]",2.816901408450704,"[""7"",""9"",""9""]"
20121,Constructive Counting,29,body24ShortAnswerProblem,1394,59.3974175035868,0.0,40.6025824964132,7.03012912482066,"""280""",5.308464849354376,"""243""",2.8694404591104736,"""216"""
20121,Constructive Counting,29,body26MultiAnswerProblem,396,38.888888888888886,0.0,0.0,22.22222222222222,[0],16.666666666666668,[2],,
20121,Constructive Counting,29,body27MultiAnswerProblem,260,21.53846153846154,0.0,0.0,19.23076923076923,[1],2.3076923076923075,[0],,
20121,Constructive Counting,29,body28MultiAnswerProblem,298,30.87248322147651,0.0,69.12751677852349,20.80536912751678,[1],10.06711409395973,[0],,
20121,Constructive Counting,29,body28MultiAnswerProblemoptions2trigger1ButtonPrompttrigger1MultiAnswerProblem,256,16.40625,0.0,0.0,16.40625,[0],,,,
20121,Constructive Counting,29,body33ShortAnswerProblem,930,56.55913978494624,0.0,43.44086021505376,14.623655913978494,"""96""",11.612903225806452,"""60""",8.172043010752688,"""120"""
20121,Constructive Counting,29,body33ShortAnswerProblembody0DragDropMathjax,334,0.0,0.0,0.0,,,,,,
20121,Constructive Counting,29,body33body0DragDropMathjax,648,0.0,0.0,0.0,,,,,,
20121,Constructive Counting,29,body34MultiAnswerProblem,224,20.535714285714285,0.0,0.0,13.392857142857142,[4],4.464285714285714,[2],1.7857142857142858,[0]
20121,Constructive Counting,29,body35MultiAnswerProblem,240,26.666666666666668,0.0,0.0,13.333333333333334,[4],9.166666666666666,[2],3.3333333333333335,[1]
20121,Constructive Counting,29,body36MultiAnswerProblem,196,11.224489795918368,0.0,0.0,7.142857142857143,[3],2.0408163265306123,[4],1.0204081632653061,[1]
20121,Constructive Counting,29,body37MultiAnswerProblem,416,46.63461538461539,0.0,53.36538461538461,25.48076923076923,[1],11.538461538461538,[2],7.211538461538462,[3]
20121,Constructive Counting,29,body45ShortAnswerProblem,780,64.35897435897436,0.0,35.64102564102564,13.846153846153847,"""15""",3.3333333333333335,"""47""",3.076923076923077,"""2160"""
20121,Constructive Counting,29,body47MultiAnswerProblem,400,99.5,0.0,0.5,60.5,[0],39.0,[1],,
20121,Constructive Counting,29,body48ShortAnswerProblem,428,42.52336448598131,8.878504672897197,0.0,4.205607476635514,"""8""",3.2710280373831777,"""12""",3.2710280373831777,"""16"""
20121,Constructive Counting,29,body50ShortAnswerProblem,252,15.079365079365079,5.555555555555555,0.0,2.380952380952381,"""135""",1.5873015873015872,"""6""",1.5873015873015872,"""12"""
20121,Constructive Counting,29,body52ShortAnswerProblem,1142,53.06479859894921,21.015761821366024,25.919439579684763,6.304728546409807,"""528""",2.8021015761821366,"""22""",1.7513134851138354,"""264"""
20121,Constructive Counting,29,body5MultiAnswerProblem,658,99.69604863221885,0.0,0.303951367781155,64.43768996960486,[0],35.25835866261398,[1],,
20121,Constructive Counting,29,body9ShortAnswerProblem,958,19.41544885177453,2.5052192066805845,0.0,6.680584551148225,"""89""",2.922755741127349,"""99""",1.2526096033402923,"""81"""
20123,Counting pairs,16,body10ShortAnswerProblem,530,62.264150943396224,21.88679245283019,0.0,16.9811320754717,"""3""",9.056603773584905,"""7""",8.679245283018869,"""1"""
20123,Counting pairs,16,body12ShortAnswerProblem,354,50.847457627118644,15.254237288135593,0.0,12.429378531073446,"""2""",6.214689265536723,"""3""",5.649717514124294,"""7"""
20123,Counting pairs,16,body14MultiAnswerProblem,280,37.142857142857146,0.0,0.0,18.571428571428573,[1],15.714285714285714,[3],2.857142857142857,[0]
20123,Counting pairs,16,body15body4MultiAnswerProblem,226,99.11504424778761,0.0,0.8849557522123894,51.32743362831859,[0],47.78761061946903,[1],,
20123,Counting pairs,16,body16body3MultiAnswerProblem,432,35.18518518518518,0.0,0.0,26.85185185185185,[1],8.333333333333334,[0],,
20123,Counting pairs,16,body19MultiAnswerProblem,226,99.11504424778761,0.0,0.8849557522123894,69.02654867256638,[1],30.088495575221238,[0],,
20123,Counting pairs,16,body1body2MultiAnswerProblem,240,99.16666666666667,0.0,0.8333333333333334,70.0,[0],29.166666666666668,[1],,
20123,Counting pairs,16,body20MathjaxBlank,502,40.2390438247012,7.171314741035856,1.593625498007968,25.89641434262948,"[""n"",""n-1"",""n-2""]",3.585657370517928,"[""n-2"",""n-1"",""n""]",0.796812749003984,"[""7n"",""7n-1"",""7n-2""]"
20123,Counting pairs,16,body22MultiAnswerProblem,400,37.5,0.0,1.5,19.5,[1],18.0,[2],,
20123,Counting pairs,16,body23MathjaxBlank,358,30.16759776536313,25.69832402234637,0.0,10.05586592178771,"[""n-1"",""n-2"",""2""]",2.793296089385475,"[""n"",""n+1"",""2""]",2.793296089385475,"[""(n-1)"",""(n-2)"",""2""]"
20123,Counting pairs,16,body24MultiAnswerProblem,226,12.389380530973451,0.0,0.0,12.389380530973451,[0],,,,
20123,Counting pairs,16,body2ShortAnswerProblem,598,47.15719063545151,10.702341137123746,0.0,7.357859531772576,"""120""",6.354515050167224,"""30""",5.68561872909699,"""21"""
20123,Counting pairs,16,body4MathjaxBlank,286,12.587412587412587,8.391608391608392,1.3986013986013985,4.195804195804196,"[""5"",""5"",""5"",""5"",""5""]",2.097902097902098,"[""3"",""2"",""4"",""4"",""1""]",2.097902097902098,"[""6"",""5"",""4"",""3"",""2""]"
20123,Counting pairs,16,body5body1MultiAnswerProblem,234,98.2905982905983,0.0,1.7094017094017093,47.00854700854701,[0],36.75213675213675,[2],14.52991452991453,[1]
20123,Counting pairs,16,body9ShortAnswerProblem,342,71.9298245614035,0.0,28.07017543859649,8.187134502923977,"""6""",7.017543859649122,"""21""",6.432748538011696,"""7"""
20124,Permutations with repeats,29,body10ShortAnswerProblem,736,11.41304347826087,2.717391304347826,0.0,2.989130434782609,"""27""",1.0869565217391304,"""!!!!!!!!!!!!!!!!!!""",0.8152173913043478,"""!!!!!!!!!!!!!!!!!!!!!!!"""
20124,Permutations with repeats,29,body15MathjaxBlank,1060,26.60377358490566,9.056603773584905,0.0,12.452830188679245,"[""3"",""6"",""6""]",2.830188679245283,"[""3"",""2"",""2""]",1.8867924528301887,"[""3"",""2"",""6""]"
20124,Permutations with repeats,29,body18ShortAnswerProblem,1460,40.41095890410959,1.36986301369863,0.0,13.013698630136986,"""4""",11.917808219178083,"""6""",6.986301369863014,"""5"""
20124,Permutations with repeats,29,body20MultiAnswerProblem,668,5.389221556886228,0.0,0.2994011976047904,4.191616766467066,[2],1.1976047904191616,[0],,
20124,Permutations with repeats,29,body24ColumnConnection,698,4.2979942693409745,8.595988538681949,1.146131805157593,0.8595988538681948,"""[[0,6],[3,7],[4,8]]""",0.8595988538681948,"""[[1,6],[3,7],[5,8]]""",0.8595988538681948,"""[[0,6],[2,7],[5,8]]"""
20124,Permutations with repeats,29,body24ColumnConnectiongive-up-trigger1ColumnConnection,26,0.0,0.0,0.0,,,,,,
20124,Permutations with repeats,29,body25MathjaxBlank,768,12.760416666666666,4.947916666666667,0.5208333333333334,7.03125,"[""2"",""multiply by 2""]",3.125,"[""1"",""multiply by 2""]",2.6041666666666665,"[""1"",""divide by 2""]"
20124,Permutations with repeats,29,body29ShortAnswerProblem,1004,27.49003984063745,2.9880478087649402,0.0,8.167330677290837,"""6""",4.382470119521912,"""8""",3.3864541832669324,"""24"""
20124,Permutations with repeats,29,body32ShortAnswerProblem,1872,51.06837606837607,15.064102564102564,0.0,22.115384615384617,"""40""",8.547008547008547,"""60""",5.235042735042735,"""30"""
20124,Permutations with repeats,29,body35ShortAnswerProblem,988,39.67611336032389,0.0,60.32388663967611,6.477732793522267,"""120""",5.2631578947368425,"""6""",3.8461538461538463,"""144"""
20124,Permutations with repeats,29,body36ShortAnswerProblem,220,33.63636363636363,27.272727272727273,0.0,4.545454545454546,"""30""",3.6363636363636362,"""704""",2.727272727272727,"""."""
20124,Permutations with repeats,29,body38ShortAnswerProblem,438,56.62100456621005,26.027397260273972,0.0,9.58904109589041,"""6""",7.30593607305936,"""8""",4.109589041095891,"""3"""
20124,Permutations with repeats,29,body3MultiAnswerProblem,620,99.6774193548387,0.0,0.3225806451612903,49.67741935483871,[0],30.64516129032258,[2],19.35483870967742,[1]
20124,Permutations with repeats,29,body40MultiAnswerProblem,156,26.923076923076923,0.0,73.07692307692308,14.102564102564102,[0],12.820512820512821,[2],,
20124,Permutations with repeats,29,body46ShortAnswerProblem,1290,39.06976744186046,11.317829457364342,0.0,3.10077519379845,"""288""",2.1705426356589146,"""24""",1.8604651162790697,"""6"""
20124,Permutations with repeats,29,body4ShortAnswerProblem,376,21.27659574468085,0.0,0.0,3.1914893617021276,"""modern""",3.1914893617021276,"""mohen""",3.1914893617021276,"""morednenhen"""
20124,Permutations with repeats,29,body6MultiAnswerProblem,630,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body10ShortAnswerProblem,44,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body10ShortAnswerProblemhints0trigger1MultiAnswerProblem,30,6.666666666666667,0.0,93.33333333333333,6.666666666666667,[0],,,,
20125,Counting with restrictions,31,body11ShortAnswerProblem,74,5.405405405405405,13.513513513513514,0.0,2.7027027027027026,"""144""",2.7027027027027026,"""1""",,
20125,Counting with restrictions,31,body15ShortAnswerProblem,624,25.32051282051282,10.256410256410257,0.32051282051282054,4.166666666666667,"""144""",2.5641025641025643,"""576""",1.6025641025641026,"""288"""
20125,Counting with restrictions,31,body15ShortAnswerProblembody0DragDropMathjax,100,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body15body0DragDropMathjax,410,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body20MultiAnswerProblem,644,22.981366459627328,0.0,0.3105590062111801,18.322981366459626,[0],4.658385093167702,[2],,
20125,Counting with restrictions,31,body21ShortAnswerProblem,410,6.829268292682927,3.4146341463414633,0.4878048780487805,1.4634146341463414,""".""",1.4634146341463414,"""1""",1.4634146341463414,"""5"""
20125,Counting with restrictions,31,body25MultiAnswerProblem,372,99.46236559139786,0.0,0.5376344086021505,40.32258064516129,[1],30.107526881720432,[0],29.032258064516128,[2]
20125,Counting with restrictions,31,body26ShortAnswerProblem,826,63.196125907990314,0.0,0.0,7.990314769975787,"""432""",5.5690072639225185,"""2592""",4.600484261501211,"""216"""
20125,Counting with restrictions,31,body28body1ShortAnswerProblem,306,41.1764705882353,20.915032679738562,0.0,7.8431372549019605,"""3""",3.2679738562091503,"""120""",3.2679738562091503,"""12"""
20125,Counting with restrictions,31,body30MultiAnswerProblem,228,31.57894736842105,0.0,0.0,17.54385964912281,[2],14.035087719298245,[1],,
20125,Counting with restrictions,31,body31ShortAnswerProblem,424,52.35849056603774,15.09433962264151,0.0,7.0754716981132075,"""18""",6.60377358490566,"""144""",6.60377358490566,"""81"""
20125,Counting with restrictions,31,body34ShortAnswerProblem,582,69.0721649484536,0.0,30.927835051546392,12.027491408934708,"""3276""",4.4673539518900345,"""2646""",3.4364261168384878,"""6552"""
20125,Counting with restrictions,31,body34ShortAnswerProblemhints1trigger1MultiAnswerProblem,192,0.0,0.0,100.0,,,,,,
20125,Counting with restrictions,31,body37ShortAnswerProblem,184,53.26086956521739,22.82608695652174,0.0,9.782608695652174,"""1620""",6.521739130434782,"""270""",3.260869565217391,"""3"""
20125,Counting with restrictions,31,body38ShortAnswerProblem,112,35.714285714285715,19.642857142857142,0.0,8.928571428571429,"""360""",3.5714285714285716,"""72""",3.5714285714285716,"""18"""
20125,Counting with restrictions,31,body40ShortAnswerProblem,314,45.859872611464965,22.929936305732483,0.6369426751592356,6.369426751592357,"""2226""",3.1847133757961785,"""3375""",1.910828025477707,"""1218"""
20125,Counting with restrictions,31,body41ShortAnswerProblem,232,35.3448275862069,22.413793103448278,0.8620689655172413,3.4482758620689653,"""6""",2.586206896551724,"""84""",2.586206896551724,"""1"""
20125,Counting with restrictions,31,body46ShortAnswerProblem,712,41.853932584269664,18.53932584269663,0.2808988764044944,5.898876404494382,"""702""",5.056179775280899,"""1620""",2.5280898876404496,"""1512"""
20125,Counting with restrictions,31,body6ShortAnswerProblem,818,45.23227383863081,0.0,54.76772616136919,17.6039119804401,"""2""",6.601466992665037,"""144""",3.667481662591687,"""60"""
20125,Counting with restrictions,31,body6ShortAnswerProblembody0DragDropMathjax,254,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body6body0DragDropMathjax,556,0.0,0.0,0.0,,,,,,
20125,Counting with restrictions,31,body9ShortAnswerProblem,252,51.58730158730159,26.984126984126984,0.0,10.317460317460318,"""30""",7.936507936507937,"""2""",6.349206349206349,"""6*4*3*2"""
20420,Casework,30,body10body2MultiAnswerProblem,114,98.24561403508773,0.0,1.7543859649122806,64.91228070175438,[0],33.333333333333336,[1],,
20420,Casework,30,body11ShortAnswerProblem,192,34.375,1.0416666666666667,0.0,3.125,"""1""",3.125,"""9""",2.0833333333333335,"""46"""
20420,Casework,30,body14ShortAnswerProblem,198,87.87878787878788,0.0,12.121212121212121,17.171717171717173,"""320""",13.131313131313131,"""240""",9.090909090909092,"""120"""
20420,Casework,30,body15MultiAnswerProblem,102,72.54901960784314,0.0,0.0,72.54901960784314,[1],,,,
20420,Casework,30,body17ShortAnswerProblem,150,13.333333333333334,4.0,0.0,8.0,"""4""",1.3333333333333333,"""9""",1.3333333333333333,"""gyatts rule"""
20420,Casework,30,body19ShortAnswerProblem,120,6.666666666666667,3.3333333333333335,0.0,3.3333333333333335,"""5""",1.6666666666666667,"""9""",1.6666666666666667,"""6"""
20420,Casework,30,body1ShortAnswerProblem,304,38.81578947368421,4.605263157894737,0.0,11.18421052631579,"""5""",10.526315789473685,"""35""",2.6315789473684212,""" lalmondset's learn some vocab. peach, almonds, and s"""
20420,Casework,30,body21ShortAnswerProblem,220,39.09090909090909,10.909090909090908,0.0,7.2727272727272725,"""3""",7.2727272727272725,"""9""",7.2727272727272725,"""10"""
20420,Casework,30,body23ShortAnswerProblem,186,35.483870967741936,5.376344086021505,0.0,21.50537634408602,"""3""",5.376344086021505,"""5""",2.150537634408602,"""60"""
20420,Casework,30,body29MathjaxBlank,392,54.08163265306123,11.73469387755102,0.0,16.3265306122449,"[""5"",""4"",""4"",""4""]",8.673469387755102,"[""5"",""4"",""4"",""5""]",4.591836734693878,"[""5"",""4"",""4"",""3""]"
20420,Casework,30,body30MathjaxBlank,402,53.73134328358209,16.915422885572138,0.0,14.427860696517413,"[""5"",""4"",""3"",""4""]",7.960199004975125,"[""5"",""4"",""4"",""3""]",5.970149253731344,"[""5"",""4"",""4"",""4""]"
20420,Casework,30,body32ShortAnswerProblem,186,32.25806451612903,4.301075268817204,0.0,7.526881720430108,"""180""",5.376344086021505,"""360""",4.301075268817204,"""240"""
20420,Casework,30,body35ShortAnswerProblem,98,75.51020408163265,0.0,24.489795918367346,24.489795918367346,"""64""",8.16326530612245,"""128""",6.122448979591836,"""28"""
20420,Casework,30,body36MultiAnswerProblem,188,34.04255319148936,0.0,0.0,20.21276595744681,[0],13.829787234042554,[2],,
20420,Casework,30,body37ShortAnswerProblem,266,51.12781954887218,25.56390977443609,0.0,13.533834586466165,"""2""",12.781954887218046,"""8""",4.511278195488722,"""6"""
20420,Casework,30,body39ShortAnswerProblem,176,38.63636363636363,27.272727272727273,0.0,10.227272727272727,"""8""",7.954545454545454,"""40320""",5.681818181818182,"""9"""
20420,Casework,30,body41MultiAnswerProblem,126,26.984126984126984,0.0,0.0,14.285714285714286,[0],12.698412698412698,[1],,
20420,Casework,30,body42ShortAnswerProblem,92,78.26086956521739,0.0,21.73913043478261,10.869565217391305,"""127""",10.869565217391305,"""14""",8.695652173913043,"""255"""
20420,Casework,30,body43MathjaxBlank,114,29.82456140350877,36.8421052631579,0.0,7.017543859649122,"[""1"",""1""]",7.017543859649122,"[""1"",""2""]",5.2631578947368425,"[""8"",""8""]"
20420,Casework,30,body44MathjaxBlank,156,42.30769230769231,34.61538461538461,0.0,7.6923076923076925,"[""15""]",6.410256410256411,"[""16""]",5.128205128205129,"[""56""]"
20420,Casework,30,body4ShortAnswerProblem,432,51.851851851851855,14.814814814814815,0.0,7.87037037037037,"""34""",7.407407407407407,"""21""",4.62962962962963,"""26"""
20420,Casework,30,body8MultiAnswerProblem,248,37.903225806451616,0.0,0.0,18.548387096774192,[3],12.096774193548388,[1],7.258064516129032,[0]
20420,Casework,30,body9ShortAnswerProblem,228,26.31578947368421,19.29824561403509,0.0,2.6315789473684212,"""625""",2.6315789473684212,"""5^4""",1.7543859649122806,"""butt ahoy"""
20445,A Combinatorial Identity,22,body11MathjaxBlank,546,16.84981684981685,0.3663003663003663,0.7326007326007326,8.791208791208792,"[""2""]",4.395604395604396,"[""1""]",1.8315018315018314,"[""4""]"
20445,A Combinatorial Identity,22,body13MathjaxBlank,472,6.779661016949152,3.389830508474576,0.847457627118644,2.9661016949152543,"[""3"",""3""]",1.271186440677966,"[""3"",""2""]",0.847457627118644,"[""2"",""5""]"
20445,A Combinatorial Identity,22,body15MultiAnswerProblem,424,20.754716981132077,0.0,0.0,20.754716981132077,[0],,,,
20445,A Combinatorial Identity,22,body16MathjaxBlank,434,1.3824884792626728,2.7649769585253456,0.4608294930875576,0.9216589861751152,"[""20""]",0.4608294930875576,"[""20/""]",,
20445,A Combinatorial Identity,22,body17MultiAnswerProblem,792,39.14141414141414,1.7676767676767677,0.0,16.161616161616163,[2],10.1010101010101,[1],8.333333333333334,[0]
20445,A Combinatorial Identity,22,body1MultiAnswerProblem,434,99.53917050691244,0.0,0.4608294930875576,54.83870967741935,[0],26.267281105990783,[1],18.433179723502302,[2]
20445,A Combinatorial Identity,22,body20MathjaxBlank,474,6.751054852320675,2.109704641350211,0.4219409282700422,4.641350210970464,"[""not go in the smoothie"",""go in the smoothie""]",1.6877637130801688,"[""not go in the smoothie"",""not go in the smoothie""]",0.4219409282700422,"[""go in the smoothie"",""go in the smoothie""]"
20445,A Combinatorial Identity,22,body21DragDropCategories,496,10.080645161290322,1.6129032258064515,0.4032258064516129,2.4193548387096775,"[""0: 0"",""0: 1"",""0: 3"",""0: 4""]",2.4193548387096775,"[""0: 0"",""0: 1"",""0: 2"",""0: 3""]",1.2096774193548387,"[""0: 0"",""0: 2"",""0: 3"",""0: 4""]"
20445,A Combinatorial Identity,22,body23MathjaxBlank,434,2.304147465437788,0.4608294930875576,0.0,0.9216589861751152,"[""4""]",0.9216589861751152,"[""5""]",0.4608294930875576,"[""2""]"
20445,A Combinatorial Identity,22,body25ColumnConnection,506,13.438735177865613,3.1620553359683794,0.0,5.928853754940712,"""[[3,4]]""",2.3715415019762847,"""[[0,4],[1,5],[2,6],[3,7]]""",1.5810276679841897,"""[[0,5],[1,6],[2,7],[3,4]]"""
20445,A Combinatorial Identity,22,body25ColumnConnectiongive-up-trigger0body1ColumnConnection,10,0.0,0.0,0.0,,,,,,
